"accountid","word"
10717,"pregnant"
10717,"sex"
10717,"age"
10717,"stop"
10717,"sex"
10717,"advice"
10717,"sex"
10720,"prostate"
10720,"cancer"
10720,"jakadala"
10720,"penis"
10721,"pregnant"
10722,"question/answer"
10724,"contraception/method"
10724,"family planning"
10724,"birth"
10726,"normaly"
10726,"period"
10726,"everyday"
10727,"age"
10727,"sexual"
10727,"sweat"
10727,"sex"
10727,"private"
10727,"hospital"
10727,"late"
10727,"safe"
10727,"visit"
10728,"manage"
10728,"stay"
10728,"sex"
10728,"wife/husband/partner"
10728,"satisfy"
10730,"prep"
10730,"prep"
10731,"fertility/infertility"
10732,"wife/husband/partner"
10732,"trust"
10732,"remain"
10732,"choose"
10732,"base"
10732,"engage"
10732,"relationship"
10732,"job"
10734,"pregnant"
10734,"fertility/infertility"
10735,"family planning"
10735,"lead"
10735,"birth"
10735,"child"
10736,"calculate"
10736,"(un)safe/days"
10736,"true"
10736,"virginity"
10736,"break"
10739,"miss"
10739,"period"
10739,"change"
10740,"pregnant"
10740,"clinic"
10740,"kisumu"
10742,"blood/bleed"
10742,"sex"
10742,"period"
10742,"sexual"
10742,"active"
10742,"matter"
10742,"arouse"
10742,"sexual"
10742,"desire"
10742,"doctor"
10742,"issue"
10743,"bring"
10743,"regular"
10743,"blood/bleed"
10743,"period"
10744,"importance"
10744,"balance"
10744,"diet"
10746,"effect/side effect"
10746,"family planning"
10746,"condom"
10746,"urinary"
10746,"tract"
10746,"infection"
10748,"life"
10748,"style"
10748,"disease"
10749,"affect"
10749,"pregnant"
10749,"affect"
10749,"pregnant"
10750,"protection"
10750,"STD"
10751,"offer"
10751,"free"
10751,"family planning"
10751,"male"
10751,"female"
10751,"people"
10751,"job"
10751,"relate"
10751,"human"
10751,"treat"
10751,"family"
10751,"parent"
10751,"child"
10751,"friend"
10751,"mine"
10751,"child"
10751,"procedure"
10751,"family planning"
10751,"support"
10751,"family planning"
10751,"locate"
10751,"assist"
10751,"numb"
10751,"health"
10751,"st"
10751,"health"
10751,"friend"
10751,"family planning"
10751,"relate"
10751,"educate"
10751,"friend"
10751,"office"
10751,"friend"
10751,"mine"
10751,"meet"
10751,"county"
10751,"male"
10751,"female condoms"
10751,"manage"
10751,"clinic"
10751,"vain"
10751,"wife/husband/partner"
10751,"request"
10751,"clinic"
10751,"screen"
10751,"family planning"
10751,"screen"
10751,"cut"
10751,"condom"
10751,"penis"
10751,"play"
10751,"sex"
10751,"wife/husband/partner"
10751,"due"
10751,"family planning"
10751,"visit"
10751,"county"
10751,"hospital"
10751,"leave"
10751,"money"
10751,"penis"
10751,"assist"
10751,"sms"
10751,"prefer"
10751,"sms"
10751,"call"
10751,"cd"
10751,"family planning"
10751,"remove"
10751,"cut"
10751,"type"
10751,"medicine"
10751,"cd"
10751,"family planning"
10751,"period"
10751,"play"
10751,"sex"
10751,"share"
10751,"family planning"
10751,"human"
10751,"pregnant"
10751,"feel"
10751,"wrong"
10752,"sign/symptom"
10752,"cancer"
10752,"question/answer"
10753,"erection"
10753,"wife/husband/partner"
10753,"undergo"
10753,"severe"
10753,"period"
10753,"period"
10753,"hiv/aids"
10754,"prevent"
10754,"uti"
10755,"calculate"
10755,"(un)safe/days"
10755,"cycle"
10757,"live"
10758,"lady/girl"
10758,"conception"
10760,"deal"
10760,"yeast"
10760,"infection"
10760,"vomit"
10760,"crumps"
10760,"advice"
10760,"painkiller"
10760,"advice"
10760,"painkiller"
10760,"period"
10763,"hormonal"
10763,"IUD"
10764,"sexual health"
10764,"sexual"
10764,"relationship"
10765,"contraception/method"
10765,"implant"
10765,"expire"
10765,"effect/side effect"
10765,"body"
10765,"effect/side effect"
10765,"body"
10766,"family planning"
10766,"affect"
10766,"future"
10767,"deliver"
10767,"start"
10767,"attend"
10768,"(un)safe/days"
10772,"person"
10772,"treat"
10772,"syphilis"
10772,"suffer"
10772,"period"
10772,"effect/side effect"
10772,"fertility/infertility"
10772,"age"
10775,"jadelle"
10775,"implant"
10775,"birth"
10775,"remove"
10775,"pill"
10775,"sexual"
10775,"active"
10778,"advantage"
10778,"family planning"
10782,"irregular"
10782,"circle"
10782,"question/answer"
10782,"pill"
10782,"injection"
10783,"recommend"
10783,"contraception/method"
10783,"person"
10783,"child"
10784,"irregular"
10784,"period"
10784,"start"
10784,"birth control"
10784,"safe"
10784,"start"
10784,"pill"
10784,"effect/side effect"
10784,"pill"
10784,"visit"
10784,"facility"
10785,"sex"
10785,"lady/girl"
10785,"lady/girl"
10785,"kiss"
10785,"love"
10785,"lady/girl"
10786,"reason"
10786,"feel"
10786,"itch"
10786,"private"
10788,"sign/symptom"
10788,"syphilis"
10791,"family"
10791,"plan"
10792,"birth"
10792,"injection"
10793,"time"
10793,"sex"
10793,"age"
10795,"main"
10795,"genital"
10795,"herpes"
10796,"age"
10796,"prevent"
10796,"breast"
10796,"cervical"
10796,"cancer"
10797,"time"
10797,"sex"
10797,"lady/girl"
10797,"pass"
10797,"period"
10797,"time"
10797,"sex"
10797,"lady/girl"
10797,"pass"
10797,"period"
10798,"sexual"
10798,"health"
10801,"sign/symptom"
10801,"sign/symptom"
10801,"HIV/AIDS"
10801,"virus"
10804,"send"
10804,"send"
10804,"family planning"
10804,"oil"
10804,"affect"
10804,"send"
10804,"family planning"
10804,"pils"
10804,"affect"
10804,"send"
10805,"itch"
10805,"breast"
10805,"period"
10805,"tubal"
10806,"true"
10806,"male"
10806,"reduce"
10806,"rate"
10806,"HIV/AIDS"
10806,"hiv/aids"
10806,"spread"
10806,"information"
10811,"withdrawal"
10812,"voucher"
10812,"access"
10812,"facility"
10812,"visit"
10812,"university"
10812,"access"
10812,"clinic"
10812,"time"
10812,"university"
10812,"access"
10812,"clinic"
10812,"university"
10812,"access"
10812,"clinic"
10812,"university"
10812,"access"
10812,"clinic"
10812,"university"
10812,"access"
10812,"clinic"
10812,"dispensary"
10812,"pill"
10812,"dispensary"
10812,"yesterday"
10812,"question/answer"
10814,"family planning"
10814,"contraception/method"
10814,"vasectomy"
10815,"sex"
10815,"contraception/method"
10817,"STD"
10817,"treat"
10817,"body"
10817,"sti's"
10817,"ten"
10817,"treat"
10821,"fertility/infertility"
10821,"removal"
10821,"implant"
10825,"sign/symptom"
10825,"syphilis"
10826,"sex"
10826,"love"
10826,"lady/girl"
10826,"lady/girl"
10826,"love"
10826,"call"
10826,"text"
10826,"play"
10826,"relationship"
10826,"wife/husband/partner"
10826,"love"
10826,"lady/girl"
10826,"break"
10826,"feel"
10827,"ensure"
10827,"reach"
10827,"sex"
10827,"family planning"
10827,"contraception/method"
10829,"type"
10829,"family planning"
10832,"talk"
10832,"lady/girl"
10832,"relationship"
10834,"candidiasis"
10834,"tablet"
10835,"family planning"
10835,"contraception/method"
10836,"sign/symptom"
10838,"pregnant"
10838,"unprotected sex"
10838,"period"
10838,"night"
10838,"clot"
10838,"blood/bleed"
10838,"period"
10838,"pregnant"
10838,"blood/bleed"
10838,"true"
10838,"unprotected sex"
10838,"period"
10838,"pill"
10838,"reason"
10838,"question/answer"
10838,"question/answer"
10838,"contraception/method"
10839,"normal"
10839,"period"
10841,"question/answer"
10841,"prep"
10841,"drug"
10841,"condom"
10841,"burst"
10841,"nairobi"
10841,"emergency"
10841,"tomorrow"
10841,"tomorrow"
10841,"wait"
10842,"uti"
10842,"uti"
10842,"control"
10843,"lady/girl"
10843,"pregnant"
10843,"nice"
10844,"kama"
10844,"round"
10844,"possibility"
10844,"pregnant"
10845,"plant"
10845,"period"
10847,"sexual"
10847,"infect"
10847,"disease"
10848,"type"
10848,"family planning"
10849,"private"
10849,"start"
10849,"itch"
10854,"sex"
10854,"testis"
10854,"infect"
10854,"STD"
10854,"condom"
10854,"condom"
10854,"effective"
10854,"question/answer"
10854,"question/answer"
10854,"question/answer"
10854,"mind"
10854,"question/answer"
10854,"testis"
10854,"STD"
10854,"HIV/AIDS"
10854,"sex"
10854,"erection"
10854,"solution"
10854,"mind"
10854,"question/answer"
10854,"erection"
10854,"normal"
10854,"health"
10854,"happen"
10854,"boost"
10854,"drug"
10854,"affect"
10854,"future"
10854,"age"
10854,"effect/side effect"
10854,"correct"
10854,"question/answer"
10854,"glad"
10854,"mind"
10854,"bless"
10854,"night"
10856,"baby"
10857,"effect/side effect"
10857,"family planning"
10863,"contraception/method"
10863,"hormone"
10864,"remove"
10864,"implant"
10865,"jakadala"
10865,"real"
10866,"effect/side effect"
10866,"contraception/method"
10866,"IUD"
10866,"IUD"
10866,"prevent"
10866,"pregnant"
10866,"afraid"
10866,"conceive"
10866,"future"
10866,"time"
10866,"remove"
10866,"continue"
10866,"question/answer"
10866,"suppose"
10866,"contract"
10866,"HIV/AIDS"
10866,"virus"
10866,"sign/symptom"
10866,"experience"
10866,"family planning"
10866,"contraception/method"
10866,"suitable"
10866,"health"
10866,"relation"
10866,"prevent"
10866,"pregnant"
10867,"prevent"
10867,"sex"
10868,"excess"
10868,"period"
10868,"pain"
10871,"relationship"
10873,"effect/side effect"
10873,"pill"
10873,"true"
10873,"process"
10873,"sex"
10873,"sperm"
10873,"(un)safe/days"
10874,"facility"
10874,"identify"
10874,"night"
10874,"dispensary"
10874,"health"
10876,"breast"
10876,"cancer"
10879,"age"
10879,"apply"
10879,"family planning"
10882,"treat"
10882,"gonorrhea"
10883,"sex"
10883,"experience"
10883,"pain"
10883,"situation"
10885,"syphilis"
10886,"pregnant"
10886,"question/answer"
10886,"sex"
10886,"question/answer"
10886,"ready"
10886,"pregnant"
10886,"prevent"
10886,"pregnant"
10886,"question/answer"
10886,"control"
10886,"pregnant"
10886,"short"
10886,"term"
10886,"contraception/method"
10887,"effect/side effect"
10887,"kiss"
10888,"text"
10888,"phone"
10888,"period"
10888,"contraception/method"
10888,"uterine"
10888,"receive"
10888,"sex"
10888,"assistance"
10888,"discharge"
10888,"discharge"
10888,"white"
10888,"thick"
10888,"soap"
10888,"advice"
10888,"lady/girl"
10888,"wash"
10888,"vagina"
10888,"soap"
10888,"recommend"
10888,"lady/girl"
10888,"ready"
10888,"learn"
10890,"change"
10890,"depo"
10890,"depo"
10890,"affect"
10890,"weight"
10890,"gain"
10891,"friend"
10891,"pregnant"
10891,"prevent"
10891,"pregnant"
10891,"cd"
10891,"sexual"
10891,"infected"
10891,"infection"
10895,"menopause"
10897,"goodnight"
10898,"type"
10901,"safe"
10901,"sex"
10901,"pregnant"
10901,"meet"
10901,"safe"
10901,"virgin"
10901,"involve"
10901,"sex"
10901,"infect"
10901,"prevent"
10901,"pregnant"
10901,"(un)safe/days"
10901,"sex"
10901,"prevent"
10901,"pregnant"
10901,"contraception/method"
10901,"contraception/method"
10901,"(un)safe/days"
10901,"regular"
10901,"period"
10901,"safe"
10901,"school"
10901,"numb"
10901,"question/answer"
10901,"question/answer"
10901,"pregnant"
10901,"sperm"
10901,"release"
10901,"sex"
10901,"virgina"
10901,"sex"
10901,"pregnant"
10901,"tablet"
10901,"effect/side effect"
10901,"time"
10901,"nausea"
10901,"nausea"
10901,"vomit"
10901,"body"
10901,"tablet"
10901,"feel"
10901,"headache"
10901,"nausea"
10901,"stomach"
10901,"pain"
10901,"normal"
10901,"severe"
10901,"pain"
10901,"happen"
10901,"fear"
10901,"recommend"
10901,"hospital"
10901,"hope"
10901,"kisumu"
10901,"hospital"
10901,"kisumu"
10901,"hospital"
10901,"hospital"
10901,"hospital"
10901,"nice"
10901,"miss"
10901,"period"
10901,"pill"
10901,"normal"
10901,"question/answer"
10901,"question/answer"
10901,"miss"
10901,"period"
10901,"effect/side effect"
10901,"pill"
10901,"wait"
10901,"period"
10901,"ago"
10901,"kama"
10901,"heavy"
10901,"start"
10901,"yesterday"
10901,"night"
10901,"patient"
10901,"concern"
10903,"effect/side effect"
10904,"cervical"
10904,"cancer"
10904,"sign/symptom"
10904,"cervical"
10904,"cancer"
10904,"type"
10904,"sex"
10904,"position"
10905,"control"
10906,"discharge"
10906,"yellowish"
10906,"excess"
10906,"feel"
10906,"pain"
10907,"call"
10907,"jakadala"
10907,"sign/symptom"
10907,"spread"
10907,"exist"
10907,"spread"
10907,"exist"
10907,"true"
10907,"engage"
10907,"sex"
10907,"matter"
10909,"effect/side effect"
10909,"contraception/method"
10909,"lady/girl"
10909,"birth"
10909,"sign/symptom"
10909,"fistula"
10909,"sign/symptom"
10909,"sign/symptom"
10910,"effect/side effect"
10910,"drug"
10910,"reproduction"
10911,"time"
10911,"lady/girl"
10912,"suppose"
10912,"(un)safe/days"
10912,"sex"
10912,"question/answer"
10912,"question/answer"
10912,"locate"
10912,"determine"
10912,"(un)safe/days"
10913,"(un)safe/days"
10917,"happy"
10917,"bed"
10917,"orgasm"
10918,"sexual health"
10920,"sign/symptom"
10920,"syphilis"
10921,"question/answer"
10921,"patient"
10921,"sex"
10921,"activity"
10921,"delay"
10921,"receive"
10921,"period"
10921,"marriage"
10921,"fall"
10921,"sick"
10921,"ready"
10921,"period"
10921,"understand"
10921,"situation"
10921,"start"
10921,"ago"
10921,"feel"
10921,"headache"
10921,"feel"
10921,"vomit"
10921,"smell"
10921,"period"
10921,"pain"
10921,"prevent"
10921,"response"
10921,"meet"
10921,"advice"
10921,"family planning"
10921,"marriage"
10921,"affect"
10921,"time"
10921,"mind"
10921,"time"
10921,"decide"
10921,"text"
10921,"request"
10921,"issue"
10921,"people"
10921,"lady/girl"
10921,"wash"
10921,"vagina"
10921,"concern"
10921,"issue"
10921,"pimple"
10921,"soap"
10921,"wash"
10922,"mother"
10922,"contraception/method"
10922,"enjoy"
10922,"sex"
10922,"mood"
10922,"boost"
10922,"injection"
10922,"ua"
10922,"advice"
10922,"dear"
10922,"meet"
10922,"dear"
10925,"sexual"
10925,"disease"
10925,"sexual"
10925,"disease"
10925,"sexual"
10925,"infect"
10925,"infection"
10925,"disease"
10925,"prevent"
10925,"sexual"
10925,"infect"
10925,"infection"
10925,"circumcise"
10925,"chance"
10925,"HIV/AIDS"
10925,"virus"
10925,"sex"
10925,"affect"
10925,"person"
10925,"time"
10926,"family"
10926,"family planning"
10926,"disadvantage"
10926,"true"
10926,"disadvantage"
10926,"family planning"
10926,"advantage"
10926,"disadvantage"
10926,"contraception/method"
10926,"contraception/method"
10926,"explain"
10926,"condom"
10926,"IUD"
10926,"bring"
10926,"complication"
10926,"body"
10926,"understand"
10926,"protective"
10926,"patient"
10926,"question/answer"
10926,"question/answer"
10926,"time"
10926,"question/answer"
10926,"stay"
10926,"inside"
10926,"virginia"
10926,"hr"
10926,"sex"
10926,"sex"
10926,"morning"
10926,"virgina"
10926,"attend"
10926,"effective"
10926,"prevent"
10926,"STD"
10926,"HIV/AIDS"
10926,"semen"
10926,"contraception/method"
10926,"call"
10926,"IUD"
10926,"sperm"
10926,"vagina"
10926,"condom"
10926,"choose"
10926,"pill"
10926,"injection"
10926,"prevent"
10926,"pregnant"
10926,"semen"
10926,"question/answer"
10926,"student"
10926,"lady/girl"
10926,"contraception/method"
10926,"advice"
10926,"student"
10926,"contraception/method"
10926,"word"
10926,"miss"
10926,"message"
10926,"family"
10926,"practice"
10926,"family planning"
10926,"reason"
10926,"lady/girl"
10926,"call"
10926,"family"
10926,"life"
10926,"short"
10926,"family planning"
10926,"practice"
10926,"hv"
10926,"family"
10926,"family planning"
10926,"wait"
10926,"response"
10926,"question/answer"
10926,"talk"
10926,"lady/girl"
10926,"family planning"
10926,"happy"
10926,"hear"
10926,"spread"
10926,"marriage"
10926,"school"
10926,"child"
10926,"abstain"
10926,"sex"
10926,"remember"
10926,"prevent"
10926,"STD"
10926,"HIV/AIDS"
10926,"prevent"
10926,"pregnant"
10926,"disease"
10926,"condom"
10926,"insert"
10926,"condom"
10926,"penis"
10926,"ejaculate"
10926,"occur"
10926,"sex"
10926,"ejaculate"
10926,"happen"
10926,"penis"
10926,"virgina"
10926,"happen"
10926,"prevent"
10926,"ejaculate"
10926,"realy"
10926,"condom"
10926,"question/answer"
10926,"procedure"
10926,"condom"
10926,"penis"
10927,"family planning"
10927,"effect/side effect"
10927,"family planning"
10927,"negative"
10927,"effect/side effect"
10927,"suppose"
10927,"wife/husband/partner"
10927,"family planning"
10927,"wait"
10927,"hear"
10927,"tomorrow"
10927,"concern"
10927,"family planning"
10927,"discover"
10927,"wife/husband/partner"
10927,"family planning"
10928,"type"
10928,"contraception/method"
10929,"pregnant"
10929,"sex"
10929,"safe"
10929,"pregnant"
10929,"safe"
10929,"reply"
10929,"question/answer"
10929,"period"
10929,"unprotected sex"
10929,"yesterday"
10929,"morning"
10929,"advice"
10931,"visit"
10931,"clinic"
10933,"implanon"
10933,"expire"
10933,"feel"
10933,"remove"
10933,"family planning"
10933,"contraception/method"
10933,"call"
10933,"implanon"
10933,"expire"
10933,"feel"
10933,"remove"
10933,"remove"
10933,"fail"
10933,"send"
10937,"knw"
10937,"lady/girl"
10937,"pregnant"
10939,"sexual health"
10939,"period"
10939,"process"
10939,"affect"
10939,"question/answer"
10939,"satisfy"
10939,"question/answer"
10939,"pregnant"
10939,"sex"
10939,"immediately"
10939,"period"
10939,"process"
10939,"begin"
10939,"stop"
10939,"pregnant"
10939,"sex"
10939,"immediately"
10939,"period"
10939,"process"
10939,"begin"
10939,"stop"
10939,"question/answer"
10939,"family planning"
10939,"advice"
10939,"lady/girl"
10939,"marriage"
10939,"effect/side effect"
10939,"bring"
10939,"lady/girl"
10939,"lady/girl"
10939,"depend"
10939,"(un)safe/days"
10939,"difference"
10939,"lady/girl"
10939,"mature"
10939,"safe"
10939,"satisfy"
10939,"question/answer"
10939,"negative"
10939,"effect/side effect"
10939,"contraception/method"
10939,"bring"
10939,"female"
10939,"body"
10939,"satisfy"
10939,"difference"
10939,"question/answer"
10939,"time"
10941,"breast"
10941,"cancer"
10941,"term"
10941,"contraception/method"
10941,"effect/side effect"
10941,"IUD"
10941,"injection"
10941,"pill"
10943,"cervical"
10943,"cancer"
10947,"regular"
10947,"blood/bleed"
10947,"effect/side effect"
10947,"contraception/method"
10947,"person"
10947,"family planning"
10947,"pain"
10947,"womb"
10947,"womb"
10947,"pain"
10947,"womb"
10947,"care"
10948,"safe"
10948,"couple"
10948,"family planning"
10948,"ago"
10949,"sex"
10949,"tend"
10949,"discharge"
10949,"itch"
10949,"pain"
10949,"abdominal"
10950,"feel"
10950,"itchy"
10950,"time"
10950,"contraception/method"
10950,"condom"
10950,"latex"
10950,"condom"
10950,"latex"
10950,"prep"
10952,"effect/side effect"
10952,"contraception/method"
10954,"drug"
10954,"boost"
10956,"sign/symptom"
10956,"syphilis"
10959,"wife/husband/partner"
10959,"pimple"
10959,"growth"
10959,"head"
10959,"penis"
10959,"pain"
10959,"remove"
10959,"pus"
10959,"white"
10959,"fill"
10959,"pus"
10959,"pain"
10959,"STD"
10959,"sex"
10959,"wife/husband/partner"
10959,"pimple"
10959,"growth"
10959,"head"
10959,"penis"
10959,"pain"
