"genAge","word","n"
"Women, 15-19","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
"Women, 20-24","omitted",1
