"accountid","convoWeek","convoYear","msgOrder","delayPrev","type","firstQuestion","qType","myth","convoID","topic","qualCode","gender","language","age","nurse"
14725,46,2018,7,1200,"user",TRUE,"advice",NA,1,"contraception","question","woman","eng",25,0
14725,46,2018,8,341,"agent",NA,NA,NA,1,"contraception","answer, question","woman","eng",25,0
14725,46,2018,9,2,"user",FALSE,NA,NA,1,"contraception","response","woman","eng",25,0
14725,46,2018,10,27,"user",TRUE,"causes",NA,1,"LAM","question","woman","eng",25,0
14725,46,2018,11,155,"agent",NA,NA,NA,1,"LAM","answer","woman","eng",25,0
14725,46,2018,12,0,"agent",NA,NA,NA,1,"LAM","answer, question","woman","eng",25,0
14725,46,2018,13,9,"user",FALSE,NA,NA,1,"LAM","response","woman","eng",25,0
14736,39,2018,1,NA,"user",TRUE,"causes",NA,1,"contraception","question","man","eng",19,0
14736,39,2018,2,0,"user",FALSE,"causes",NA,1,"contraception","question","man","eng",19,0
14736,39,2018,3,565,"user",FALSE,"advice",NA,1,"emergency contraception","question","man","eng",19,0
14736,39,2018,4,1,"user",FALSE,"advice",NA,1,"emergency contraception","question","man","eng",19,0
14736,39,2018,5,1,"user",FALSE,NA,NA,1,"emergency contraception","nothing","man","eng",19,0
14736,39,2018,6,597,"user",FALSE,"advice",NA,1,"emergency contraception","question","man","eng",19,0
14736,39,2018,7,145,"agent",NA,NA,NA,1,"emergency contraception","answer, question","man","eng",19,0
14736,39,2018,8,3,"user",FALSE,NA,NA,1,"emergency contraception","response","man","eng",19,0
14736,39,2018,9,90,"agent",NA,NA,NA,1,"emergency contraception","answer, question","man","eng",19,0
14736,39,2018,10,33,"user",FALSE,NA,NA,1,"emergency contraception","response","man","eng",19,0
14736,39,2018,11,44,"user",TRUE,NA,NA,1,"emergency contraception","thanks","man","eng",19,0
14736,39,2018,12,243,"user",TRUE,"causes",NA,1,"emergency contraception","question","man","eng",19,0
14736,39,2018,13,16,"user",FALSE,NA,NA,1,"emergency contraception","nothing","man","eng",19,0
14736,39,2018,14,16,"agent",NA,NA,NA,1,"emergency contraception","answer","man","eng",19,0
14736,39,2018,15,4,"user",FALSE,"advice",NA,1,"emergency contraception","question","man","eng",19,0
14736,39,2018,16,1,"user",FALSE,"advice",NA,1,"emergency contraception","question","man","eng",19,0
14736,39,2018,17,1,"user",FALSE,"advice",NA,1,"emergency contraception","question","man","eng",19,0
14736,39,2018,18,5,"agent",NA,NA,NA,1,"emergency contraception","answer","man","eng",19,0
14736,39,2018,19,13,"user",FALSE,NA,NA,1,"emergency contraception","thanks","man","eng",19,0
14736,39,2018,20,1,"agent",NA,NA,NA,1,"emergency contraception","bye","man","eng",19,0
14736,39,2018,21,48,"user",TRUE,"causes",NA,1,"sex during periods","question","man","eng",19,0
14736,39,2018,22,917,"agent",NA,NA,NA,1,"sex during periods","answer, question","man","eng",19,0
15180,46,2018,1,NA,"user",TRUE,"causes",NA,1,"unsafe days","question","woman","eng",19,0
15180,46,2018,2,18,"agent",NA,NA,NA,1,"unsafe days","answer, question","woman","eng",19,0
15180,46,2018,3,56,"user",FALSE,"causes",NA,1,"unsafe days","question","woman","eng",19,0
15180,46,2018,4,732,"agent",NA,NA,NA,1,"unsafe days","answer, question","woman","eng",19,0
15180,46,2018,5,363,"user",FALSE,"causes",NA,1,"unsafe days","question","woman","eng",19,0
15180,46,2018,6,52,"agent",NA,NA,NA,1,"unsafe days","answer, question","woman","eng",19,0
15180,46,2018,7,7,"user",FALSE,NA,NA,1,"unsafe days","response","woman","eng",19,0
15180,46,2018,8,21,"user",FALSE,"advice",NA,1,"contraception","question","woman","eng",19,0
15180,46,2018,9,0,"user",FALSE,"advice",NA,1,"contraception","question","woman","eng",19,0
15180,46,2018,10,10,"agent",NA,NA,NA,1,"contraception","answer, question","woman","eng",19,0
15180,46,2018,11,6,"user",FALSE,NA,NA,1,"contraception","response","woman","eng",19,0
15244,40,2018,1,NA,"user",TRUE,"causes",NA,1,"libido","question","man","eng",25,0
15244,40,2018,2,2,"user",FALSE,"other",NA,1,"libido","question","man","eng",25,0
15244,40,2018,3,782,"user",FALSE,"advice",NA,1,"libido","question","man","eng",25,0
15244,40,2018,4,152,"agent",NA,NA,NA,1,"libido","answer, question","man","eng",25,0
15244,40,2018,5,10,"user",FALSE,NA,NA,1,"libido","response","man","eng",25,0
15244,40,2018,6,3,"agent",NA,NA,NA,1,"libido","bye","man","eng",25,0
15244,40,2018,7,13,"user",TRUE,"advice",NA,1,"relationships","question","man","eng",25,0
15244,40,2018,8,235,"user",FALSE,NA,NA,1,"relationships","nothing","man","eng",25,0
15244,40,2018,9,29,"agent",NA,NA,NA,1,"relationships","answer, question","man","eng",25,0
15244,40,2018,10,5,"user",FALSE,"causes",NA,1,"relationships","question","man","eng",25,0
15244,40,2018,11,1018,"user",FALSE,NA,NA,1,"relationships","nothing","man","eng",25,0
15244,41,2018,12,1419,"user",FALSE,NA,NA,1,"relationships","nothing","man","eng",25,0
15244,41,2018,13,1646,"agent",NA,NA,NA,1,"relationships","answer","man","eng",25,0
15244,41,2018,14,39,"user",FALSE,"causes",NA,1,"relationships","question","man","eng",25,0
15244,41,2018,15,179,"agent",NA,NA,NA,1,"relationships","answer","man","eng",25,0
15244,41,2018,16,7,"user",FALSE,"advice",NA,1,"relationships","question","man","eng",25,0
15244,41,2018,17,9,"agent",NA,NA,NA,1,"relationships","answer","man","eng",25,0
15244,41,2018,18,5,"user",FALSE,"causes",NA,1,"relationships","question","man","eng",25,0
15244,41,2018,19,39,"agent",NA,NA,NA,1,"relationships","answer","man","eng",25,0
15244,41,2018,20,6,"user",FALSE,"causes",NA,1,"sex pains","question","man","eng",25,0
15244,41,2018,21,3,"agent",NA,NA,NA,1,"sex pains","answer","man","eng",25,0
15244,41,2018,22,5,"user",FALSE,"causes",NA,1,"sexual preferences","question","man","eng",25,0
15244,41,2018,23,2,"agent",NA,NA,NA,1,"sexual preferences","answer","man","eng",25,0
15244,41,2018,24,7,"user",FALSE,"causes",NA,1,"relationships","question","man","eng",25,0
15244,41,2018,25,9,"agent",NA,NA,NA,1,"relationships","answer","man","eng",25,0
15244,41,2018,26,3,"user",FALSE,"causes",NA,1,"physiology","question","man","eng",25,0
15244,41,2018,27,4,"agent",NA,NA,NA,1,"physiology","answer","man","eng",25,0
15244,41,2018,28,1514,"user",FALSE,NA,NA,1,"physiology","nothing","man","eng",25,0
15244,41,2018,29,1,"user",FALSE,NA,NA,1,"physiology","thanks","man","eng",25,0
15244,41,2018,30,1,"user",FALSE,NA,NA,1,"physiology","response","man","eng",25,0
15244,41,2018,31,821,"agent",NA,NA,NA,1,"relationships","question","man","eng",25,0
15244,41,2018,32,127,"user",FALSE,"meaning",NA,1,"relationships","question","man","eng",25,0
15244,41,2018,33,43,"agent",NA,NA,NA,1,"relationships","answer","man","eng",25,0
15244,41,2018,34,9,"user",FALSE,"causes",NA,1,"relationships","question","man","eng",25,0
15244,42,2018,35,13263,"user",TRUE,"causes",NA,2,"sex pains","question","man","eng",25,0
15244,42,2018,36,2,"user",FALSE,"causes",NA,2,"sex pains","question","man","eng",25,0
15244,43,2018,37,2771,"agent",NA,NA,NA,2,"sex pains","answer, question","man","eng",25,0
15244,43,2018,38,51,"user",TRUE,"meaning",NA,2,"relationships","question","man","eng",25,0
15244,43,2018,39,92,"user",TRUE,"meaning",NA,2,"relationships","question","man","eng",25,0
15244,43,2018,40,3,"agent",NA,NA,NA,2,"relationships","answer","man","eng",25,0
15244,43,2018,41,5484,"user",TRUE,"causes",NA,2,"erections","question","man","eng",25,0
15244,43,2018,42,15,"user",FALSE,"other",NA,2,"erections","question","man","eng",25,0
15244,43,2018,43,126,"agent",NA,NA,NA,2,"erections","answer, question","man","eng",25,0
15244,43,2018,44,3,"user",FALSE,"meaning",NA,2,"erections","question","man","eng",25,0
15244,43,2018,45,2,"agent",NA,NA,NA,2,"erections","question","man","eng",25,0
15244,43,2018,46,3,"user",FALSE,"meaning",NA,2,"erections","question","man","eng",25,0
15244,44,2018,47,3934,"agent",NA,NA,NA,2,"erections","answer","man","eng",25,0
15928,41,2018,1,NA,"user",TRUE,"advice",NA,1,"sex during periods","question","woman","eng",19,0
15928,41,2018,2,1,"agent",NA,NA,NA,1,"sex during periods","answer, question","woman","eng",19,0
15928,41,2018,3,3,"user",FALSE,"causes",NA,1,"cervical cancer","question","woman","eng",19,0
15928,41,2018,4,1,"agent",NA,NA,NA,1,"cervical cancer","answer, question","woman","eng",19,0
15928,41,2018,5,2,"user",FALSE,"causes",NA,1,"cervical cancer","question","woman","eng",19,0
15928,41,2018,6,0,"agent",NA,NA,NA,1,"cervical cancer","answer, question","woman","eng",19,0
15928,41,2018,7,4,"user",FALSE,"advice",NA,1,"abortion","question","woman","eng",19,0
15928,41,2018,8,1,"agent",NA,NA,NA,1,"abortion","answer","woman","eng",19,0
15928,41,2018,9,10,"user",FALSE,"causes",NA,1,"fertility","question","woman","eng",19,0
15928,41,2018,12,1040,"agent",NA,NA,NA,1,"fertility","answer","woman","eng",19,0
15928,41,2018,13,50,"agent",NA,NA,NA,1,"fertility","answer, question","woman","eng",19,1
15928,41,2018,14,39,"user",FALSE,"advice",NA,1,"fertility","question","woman","eng",19,0
15928,41,2018,16,12,"agent",NA,NA,NA,1,"fertility","answer, question","woman","eng",19,0
15928,41,2018,18,904,"user",FALSE,"advice",NA,1,"abortion","question","woman","eng",19,0
15928,41,2018,19,44,"agent",NA,NA,NA,1,"abortion","answer","woman","eng",19,0
15928,3,2019,20,138438,"user",TRUE,NA,NA,2,"service","nothing","woman","eng",19,0
15928,3,2019,21,0,"user",FALSE,NA,NA,2,"service","nothing","woman","eng",19,0
15928,3,2019,22,1,"agent",NA,NA,NA,2,"service","question","woman","eng",19,0
15928,3,2019,23,22,"user",FALSE,"meaning",NA,2,"service","question","woman","eng",19,0
15928,3,2019,24,6,"agent",NA,NA,NA,2,"service","answer","woman","eng",19,0
15928,3,2019,25,0,"agent",NA,NA,NA,2,"service","answer, question","woman","eng",19,0
15928,3,2019,26,7,"user",FALSE,"advice",NA,2,"contraception","question","woman","eng",19,0
15928,3,2019,27,5,"agent",NA,NA,NA,2,"contraception","answer, question","woman","eng",19,0
15928,3,2019,28,2,"user",FALSE,NA,NA,2,"contraception","response","woman","eng",19,0
16019,45,2018,1,NA,"user",TRUE,"causes",NA,1,"sex benefits","question","woman","eng",19,0
16019,45,2018,2,10,"agent",NA,NA,NA,1,"sex benefits","answer","woman","eng",19,0
16019,45,2018,3,3,"user",FALSE,"advice",NA,1,"unsafe days","question","woman","eng",19,0
16019,45,2018,4,10,"agent",NA,NA,NA,1,"unsafe days","answer, question","woman","eng",19,0
16019,45,2018,5,3,"user",FALSE,"causes",NA,1,"unsafe days","question","woman","eng",19,0
16019,45,2018,6,2,"agent",NA,NA,NA,1,"unsafe days","answer, question","woman","eng",19,0
16019,45,2018,7,1,"user",FALSE,NA,NA,1,"unsafe days","response","woman","eng",19,0
16019,45,2018,8,157,"agent",NA,NA,NA,1,"unsafe days","answer, question","woman","eng",19,0
16019,45,2018,9,722,"user",FALSE,"symptoms",NA,1,"sex pains","question","woman","eng",19,0
16019,45,2018,11,132,"agent",NA,NA,NA,1,"sex pains","answer","woman","eng",19,0
16019,45,2018,12,3,"user",FALSE,NA,NA,1,"sex pains","response","woman","eng",19,0
16019,45,2018,13,4,"agent",NA,NA,NA,1,"contraception","question","woman","eng",19,0
16019,45,2018,14,0,"user",FALSE,NA,NA,1,"contraception","response","woman","eng",19,0
16019,45,2018,16,2,"agent",NA,NA,NA,1,"contraception","answer","woman","eng",19,0
16112,35,2018,1,NA,"user",TRUE,"symptoms",NA,1,"menstruation","question","woman","eng",18,0
16112,35,2018,2,1,"agent",NA,NA,NA,1,"menstruation","answer, question","woman","eng",18,0
16112,35,2018,3,10,"user",FALSE,"advice",NA,1,"unsafe days","question","woman","eng",18,0
16112,35,2018,4,10,"agent",NA,NA,NA,1,"contraception","answer, question","woman","eng",18,0
16112,35,2018,5,2,"user",FALSE,NA,NA,1,"contraception","response","woman","eng",18,0
16112,35,2018,6,8,"user",FALSE,"symptoms",NA,1,"contraception","question","woman","eng",18,0
16112,35,2018,7,14,"agent",NA,NA,NA,1,"contraception","answer","woman","eng",18,0
16112,35,2018,8,0,"agent",NA,NA,NA,1,"contraception","answer","woman","eng",18,0
16112,35,2018,9,1,"agent",NA,NA,NA,1,"contraception","answer, question","woman","eng",18,0
16112,35,2018,11,190,"user",TRUE,"symptoms",NA,1,"vaginal discharge","question","woman","eng",18,0
16112,35,2018,12,105,"agent",NA,NA,NA,1,"vaginal discharge","answer, question","woman","eng",18,0
16112,35,2018,14,3,"user",FALSE,"symptoms",NA,1,"vaginal discharge","question","woman","eng",18,0
16112,35,2018,15,2,"agent",NA,NA,NA,1,"vaginal discharge","answer","woman","eng",18,0
16112,35,2018,16,1,"agent",NA,NA,NA,1,"vaginal discharge","question","woman","eng",18,0
16112,35,2018,17,3,"user",FALSE,"causes",NA,1,"vaginal discharge","question","woman","eng",18,0
16112,35,2018,18,6,"user",FALSE,"causes",NA,1,"STI","question","woman","eng",18,0
16112,35,2018,19,19,"agent",NA,NA,NA,1,"STI","answer","woman","eng",18,0
16112,36,2018,22,173,"agent",NA,NA,NA,1,"contraception","answer, question","woman","eng",18,0
16112,36,2018,23,1,"user",FALSE,NA,NA,1,"contraception","response","woman","eng",18,0
16112,36,2018,24,13,"agent",NA,NA,NA,1,"contraception","bye","woman","eng",18,0
16112,38,2018,25,20138,"user",TRUE,"causes",NA,2,"pregnancy","question","woman","eng",18,0
16112,38,2018,26,7,"agent",NA,NA,NA,2,"pregnancy","answer, question","woman","eng",18,0
16112,38,2018,27,100,"user",TRUE,"causes",NA,2,"lubricant","question","woman","eng",18,0
16112,38,2018,28,11,"agent",NA,NA,NA,2,"lubricant","answer","woman","eng",18,0
16112,38,2018,29,64,"agent",NA,NA,NA,2,"lubricant","answer","woman","eng",18,0
16112,38,2018,30,0,"agent",NA,NA,NA,2,"lubricant","answer","woman","eng",18,0
16112,44,2018,33,2377,"agent",NA,NA,NA,2,"HIV","answer","woman","eng",18,0
16112,44,2018,34,44,"agent",NA,NA,NA,2,"HIV","answer","woman","eng",18,0
16112,47,2018,35,36209,"user",TRUE,"symptoms",NA,3,"vaginal discharge","question","woman","eng",18,0
16112,48,2018,36,4301,"agent",NA,NA,NA,3,"vaginal discharge","answer, question","woman","eng",18,0
16252,46,2018,1,NA,"user",TRUE,"causes",NA,1,"unsafe days","question","man","eng",21,0
16252,46,2018,2,251,"agent",NA,NA,NA,1,"unsafe days","answer","man","eng",21,0
16252,46,2018,3,0,"agent",NA,NA,NA,1,"unsafe days","question","man","eng",21,0
16252,46,2018,4,3,"user",FALSE,NA,NA,1,"unsafe days","response","man","eng",21,0
16252,50,2018,5,41347,"user",TRUE,"causes",NA,2,"pregnancy","question","man","eng",21,0
16252,50,2018,6,9,"agent",NA,NA,NA,2,"pregnancy","answer, question","man","eng",21,0
16252,50,2018,7,4,"user",FALSE,"causes",NA,2,"pregnancy","question","man","eng",21,0
16252,50,2018,8,10,"agent",NA,NA,NA,2,"pregnancy","answer, question","man","eng",21,0
16252,51,2018,9,4223,"user",TRUE,"causes",NA,2,"pregnancy","question","man","eng",21,0
16252,51,2018,10,6,"user",FALSE,"symptoms",NA,2,"pregnancy","question","man","eng",21,0
16252,51,2018,11,4,"user",FALSE,"symptoms",NA,2,"pregnancy","question","man","eng",21,0
16252,51,2018,12,384,"agent",NA,NA,NA,2,"pregnancy","answer, question","man","eng",21,0
16252,51,2018,13,1244,"user",TRUE,"symptoms",NA,2,"pregnancy","question","man","eng",21,0
16252,51,2018,14,14,"agent",NA,NA,NA,2,"pregnancy","answer","man","eng",21,0
16252,51,2018,15,1,"user",FALSE,"causes",NA,2,"pregnancy","question","man","eng",21,0
16252,51,2018,16,52,"agent",NA,NA,NA,2,"pregnancy","answer","man","eng",21,0
16252,51,2018,17,558,"user",FALSE,"advice",NA,2,"pregnancy","question","man","eng",21,0
16252,51,2018,18,838,"agent",NA,NA,NA,2,"pregnancy","answer, question","man","eng",21,0
16252,51,2018,19,1957,"user",TRUE,"causes",NA,2,"pregnancy","question","man","eng",21,0
16252,51,2018,20,820,"agent",NA,NA,NA,2,"pregnancy","answer","man","eng",21,0
16252,51,2018,21,83,"agent",NA,NA,NA,2,"pregnancy","answer","man","eng",21,1
16842,42,2017,1,NA,"user",NA,"other",NA,1,"service","question","man","eng",NA,0
16842,42,2017,2,9,"agent",NA,NA,NA,1,"service","answer","man","eng",NA,0
16842,42,2017,3,4,"user",NA,"other",NA,1,"service","question","man","eng",NA,0
16842,42,2017,4,2,"agent",NA,NA,NA,1,"service","answer","man","eng",NA,0
16842,42,2017,5,7,"user",NA,"other",NA,1,"service","question","man","eng",NA,0
16842,42,2017,6,4,"agent",NA,NA,NA,1,"service","answer","man","eng",NA,0
16842,42,2017,7,2,"user",NA,"advice",NA,1,"contraception","question","man","eng",NA,0
16842,42,2017,8,27,"agent",NA,NA,NA,1,"contraception","answer, question","man","eng",NA,0
16842,42,2017,9,6,"user",NA,NA,NA,1,"contraception","response","man","eng",NA,0
16842,42,2017,10,6,"agent",NA,NA,NA,1,"contraception","question","man","eng",NA,0
16842,42,2017,11,2,"user",NA,NA,NA,1,"contraception","response","man","eng",NA,0
16842,42,2017,12,1,"agent",NA,NA,NA,1,"contraception","question","man","eng",NA,0
16842,42,2017,13,3,"user",NA,NA,NA,1,"contraception","response","man","eng",NA,0
16842,42,2017,14,11,"agent",NA,NA,NA,1,"contraception","answer, question","man","eng",NA,0
16842,42,2017,15,4,"user",NA,NA,NA,1,"contraception","response","man","eng",NA,0
17056,39,2018,1,NA,"user",TRUE,"advice",NA,1,"contraception","question","woman","swa",20,0
17056,39,2018,2,87,"agent",NA,NA,NA,1,"contraception","answer, question","woman","swa",20,0
17056,39,2018,3,1,"user",FALSE,NA,NA,1,"contraception","response","woman","swa",20,0
17056,39,2018,4,31,"agent",NA,NA,NA,1,"contraception","answer","woman","swa",20,0
17056,39,2018,5,4,"user",TRUE,"advice",NA,1,"condoms","question","woman","swa",20,0
17056,39,2018,6,2,"user",FALSE,"advice",NA,1,"condoms","question","woman","swa",20,0
17056,39,2018,7,2,"user",FALSE,"causes",NA,1,"emergency contraception","question","woman","swa",20,0
17056,39,2018,8,17,"agent",NA,NA,NA,1,"condoms","answer","woman","swa",20,0
17056,39,2018,9,1,"agent",NA,NA,NA,1,"condoms","answer, question","woman","swa",20,0
17056,39,2018,10,1,"user",FALSE,"causes",NA,1,"contraception","question","woman","swa",20,0
17056,39,2018,11,1,"user",FALSE,NA,NA,1,"condoms","response","woman","swa",20,0
17056,39,2018,12,4,"agent",NA,NA,NA,1,"contraception","answer","woman","swa",20,0
17056,39,2018,13,4,"user",FALSE,"causes",NA,1,"emergency contraception","question","woman","swa",20,0
17056,39,2018,14,2,"agent",NA,NA,NA,1,"emergency contraception","answer","woman","swa",20,0
17056,39,2018,15,2,"user",FALSE,"advice",NA,1,"fertility","question","woman","swa",20,0
17056,39,2018,16,4,"agent",NA,NA,NA,1,"fertility","answer","woman","swa",20,0
17056,39,2018,17,0,"user",FALSE,NA,NA,1,"fertility","response","woman","swa",20,0
17056,39,2018,18,3,"user",FALSE,"advice",NA,1,"menstruation","question","woman","swa",20,0
17056,39,2018,19,1,"user",FALSE,"advice",NA,1,"fertility","question","woman","swa",20,0
17056,39,2018,20,100,"agent",NA,NA,NA,1,"menstruation","answer, question","woman","swa",20,0
17056,39,2018,21,39,"user",FALSE,NA,NA,1,"menstruation","response","woman","swa",20,0
17056,39,2018,22,8,"agent",NA,NA,NA,1,"menstruation","question","woman","swa",20,0
17056,39,2018,23,810,"user",FALSE,"symptoms",NA,2,"emergency contraception","question","woman","swa",20,0
17056,39,2018,24,210,"agent",NA,NA,NA,2,"emergency contraception","question","woman","swa",20,0
17056,42,2018,25,28628,"user",NA,"symptoms",NA,2,"emergency contraception","question","woman","swa",20,0
17056,42,2018,26,1,"user",FALSE,"symptoms",NA,2,"emergency contraception","question","woman","swa",20,0
17056,42,2018,27,32,"agent",NA,NA,NA,2,"emergency contraception","answer, question","woman","swa",20,0
17056,42,2018,28,1,"user",FALSE,NA,NA,2,"emergency contraception","response","woman","swa",20,0
17056,42,2018,29,2,"agent",NA,NA,NA,2,"emergency contraception","question","woman","swa",20,0
17056,42,2018,30,2,"user",FALSE,NA,NA,2,"emergency contraception","thanks","woman","swa",20,0
17056,42,2018,31,3,"agent",NA,NA,NA,2,"emergency contraception","bye","woman","swa",20,0
17056,42,2018,32,0,"user",FALSE,NA,NA,2,"emergency contraception","bye","woman","swa",20,0
17069,4,2019,1,NA,"user",TRUE,"causes",NA,1,"prostate cancer","question","man","eng",21,0
17069,4,2019,2,3,"user",FALSE,"causes",NA,1,"HIV","question","man","eng",21,0
